soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label,source,suitability_probability,suitable
4.3,850,82,1917,28.0,91,Ube,augmented_smote,0.92,True
4.5,850,80,10000,28.8,94,Ube,augmented_smote,0.7981,True
4.5,480,80,9000,30.0,94,Ube,augmented_smote,0.9533,True
5.0,820,80,9200,28.9,94,Ube,augmented_smote,0.8106,True
5.1,480,80,9400,29.0,94,Ube,augmented_smote,1.0,True
5.1,480,82,9000,28.1,92,Ube,augmented_smote,0.9398,True
5.8,800,82,1434,27.9,91,Ube,augmented_smote,0.517,False
5.0,480,80,2000,29.2,94,Ube,augmented_smote,0.9967,True
5.8,480,82,1487,27.8,91,Ube,augmented_smote,0.8626,True
5.0,850,80,2000,28.8,94,Ube,augmented_smote,1.0,True
5.8,480,80,2000,28.8,94,Ube,augmented_smote,0.9833,True
5.8,480,80,1743,28.0,92,Ube,augmented_smote,0.9008,True
5.4,470,83,1300,27.9,90,Ube,augmented_smote,0.6294,True
5.8,480,81,1656,27.8,92,Ube,augmented_smote,0.9334,True
5.8,480,80,2000,28.9,94,Ube,augmented_smote,0.9923,True
5.1,850,80,2000,28.3,94,Ube,augmented_smote,0.9438,True
5.8,480,80,1814,30.5,92,Ube,augmented_smote,0.8938,True
5.8,480,80,2000,28.2,94,Ube,augmented_smote,0.9226,True
5.6,850,80,2000,28.5,94,Ube,augmented_smote,0.9742,True
5.0,480,80,2000,29.2,94,Ube,augmented_smote,0.9967,True
5.8,850,81,1639,27.8,92,Ube,augmented_smote,0.9788,True
5.8,480,80,1881,28.2,93,Ube,augmented_smote,0.9351,True
5.4,470,83,1300,27.9,90,Ube,augmented_smote,0.6294,True
5.0,480,82,2000,30.2,93,Ube,augmented_smote,0.9667,True
5.4,480,80,2000,30.2,94,Ube,augmented_smote,0.9088,True
5.5,472,83,1328,27.9,90,Ube,augmented_smote,0.5003,False
5.0,480,80,2000,28.7,94,Ube,augmented_smote,1.0,True
5.8,800,80,1898,28.2,93,Ube,augmented_smote,0.6179,True
5.8,480,81,1895,27.8,92,Ube,augmented_smote,0.9546,True
6.6,508,85,1105,28.1,90,Cassava,augmented_smote,0.9967,True
6.0,517,88,1094,28.5,99,Cassava,augmented_smote,0.5548,False
5.0,530,85,1105,29.3,99,Cassava,augmented_smote,1.0,True
6.0,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
6.4,508,85,1105,28.2,90,Cassava,augmented_smote,1.0,True
6.0,517,88,1094,28.5,99,Cassava,augmented_smote,0.5548,False
6.2,508,85,1105,28.3,90,Cassava,augmented_smote,1.0,True
6.0,508,85,1080,28.0,90,Cassava,augmented_smote,1.0,True
6.0,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
6.3,508,85,1105,28.2,90,Cassava,augmented_smote,1.0,True
6.0,517,88,1094,28.5,99,Cassava,augmented_smote,0.5548,False
6.0,508,85,1080,28.0,90,Cassava,augmented_smote,1.0,True
5.0,530,85,1105,29.5,99,Cassava,augmented_smote,1.0,True
6.0,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
5.0,530,85,1105,29.1,91,Cassava,augmented_smote,0.9633,True
6.0,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
6.1,508,85,1105,28.3,90,Cassava,augmented_smote,1.0,True
6.0,508,87,1080,28.4,96,Cassava,augmented_smote,0.9633,True
5.9,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
6.0,508,85,1080,28.2,90,Cassava,augmented_smote,1.0,True
6.0,508,86,1080,28.3,94,Cassava,augmented_smote,0.99,True
6.0,517,88,1094,28.5,99,Cassava,augmented_smote,0.5548,False
5.9,525,86,1105,28.6,99,Cassava,augmented_smote,0.957,True
6.0,517,88,1094,28.5,99,Cassava,augmented_smote,0.5548,False
6.0,513,88,1087,28.5,98,Cassava,augmented_smote,0.6604,True
6.0,515,88,1093,28.5,99,Cassava,augmented_smote,0.7191,True
5.9,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
5.9,508,85,1105,27.8,90,Cassava,augmented_smote,0.9967,True
6.1,508,85,1105,28.4,90,Cassava,augmented_smote,0.9967,True
6.0,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
6.2,508,86,1105,28.4,95,Cassava,augmented_smote,0.99,True
6.0,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
6.0,517,88,1094,28.5,99,Cassava,augmented_smote,0.5548,False
6.0,508,85,1080,28.2,91,Cassava,augmented_smote,0.9967,True
6.0,508,87,1080,28.4,96,Cassava,augmented_smote,0.9633,True
5.5,530,85,1105,28.7,99,Cassava,augmented_smote,0.9552,True
6.0,508,85,1080,28.3,92,Cassava,augmented_smote,0.9967,True
6.1,508,85,1105,28.2,90,Cassava,augmented_smote,1.0,True
6.0,508,87,1081,28.4,96,Cassava,augmented_smote,0.9633,True
6.0,517,88,1094,28.5,99,Cassava,augmented_smote,0.5548,False
5.9,508,85,1080,27.8,90,Cassava,augmented_smote,1.0,True
5.8,508,85,1080,27.5,90,Cassava,augmented_smote,0.88,True
6.1,508,85,1105,28.3,90,Cassava,augmented_smote,1.0,True
6.0,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
5.9,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
5.7,508,85,1080,27.5,90,Cassava,augmented_smote,0.8767,True
5.7,508,85,1086,27.4,90,Cassava,augmented_smote,0.8767,True
6.6,508,85,1105,28.1,90,Cassava,augmented_smote,0.9967,True
6.0,508,85,1080,28.3,91,Cassava,augmented_smote,1.0,True
5.7,508,85,1080,28.0,90,Cassava,augmented_smote,0.99,True
5.8,508,85,1080,28.0,90,Cassava,augmented_smote,0.9967,True
5.0,530,85,1105,29.5,99,Cassava,augmented_smote,1.0,True
5.7,508,85,1080,27.6,90,Cassava,augmented_smote,0.9033,True
5.8,508,85,1080,28.0,90,Cassava,augmented_smote,0.9967,True
5.7,508,85,1080,27.4,90,Cassava,augmented_smote,0.88,True
5.8,508,85,1080,28.1,90,Cassava,augmented_smote,0.9967,True
6.1,510,87,1105,28.5,98,Cassava,augmented_smote,0.8408,True
5.8,508,86,1080,27.8,93,Cassava,augmented_smote,0.97,True
6.0,508,85,1080,28.2,90,Cassava,augmented_smote,1.0,True
6.0,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
6.0,508,85,1080,28.1,90,Cassava,augmented_smote,1.0,True
6.5,508,85,1105,28.2,90,Cassava,augmented_smote,1.0,True
6.0,508,87,1080,28.4,96,Cassava,augmented_smote,0.9633,True
6.0,508,85,1080,28.2,90,Cassava,augmented_smote,1.0,True
5.2,530,85,1105,28.9,99,Cassava,augmented_smote,0.9881,True
6.0,508,87,1080,28.4,96,Cassava,augmented_smote,0.9633,True
5.0,530,85,1105,29.0,99,Cassava,augmented_smote,0.9981,True
5.7,508,85,1080,28.0,90,Cassava,augmented_smote,0.99,True
5.8,508,85,1080,28.2,90,Cassava,augmented_smote,0.9967,True
5.9,508,87,1081,28.2,96,Cassava,augmented_smote,0.9867,True
5.9,508,86,1080,28.3,93,Cassava,augmented_smote,1.0,True
6.0,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
5.7,508,85,1080,27.4,90,Cassava,augmented_smote,0.88,True
6.0,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
6.1,508,85,1105,28.4,90,Cassava,augmented_smote,0.9967,True
6.0,516,88,1093,28.5,99,Cassava,augmented_smote,0.8441,True
6.4,508,85,1105,28.2,90,Cassava,augmented_smote,1.0,True
6.0,508,85,1080,28.1,90,Cassava,augmented_smote,1.0,True
5.8,508,85,1080,28.0,90,Cassava,augmented_smote,0.9967,True
6.0,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
6.0,508,85,1080,28.2,90,Cassava,augmented_smote,1.0,True
6.0,508,85,1105,28.1,90,Cassava,augmented_smote,1.0,True
6.0,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
5.9,508,85,1080,27.7,90,Cassava,augmented_smote,0.9933,True
6.4,508,85,1105,28.2,90,Cassava,augmented_smote,1.0,True
5.9,508,85,1080,27.7,90,Cassava,augmented_smote,0.9933,True
6.0,508,85,1105,28.0,90,Cassava,augmented_smote,1.0,True
6.4,508,85,1105,28.2,90,Cassava,augmented_smote,1.0,True
6.1,508,85,1105,28.3,90,Cassava,augmented_smote,1.0,True
6.1,508,85,1105,28.3,90,Cassava,augmented_smote,1.0,True
6.0,508,85,1080,27.9,90,Cassava,augmented_smote,1.0,True
5.2,504,83,2094,28.0,91,Banana,augmented_smote,0.6807,True
6.3,587,76,3468,29.1,96,Banana,augmented_smote,0.6971,True
6.3,519,80,2240,27.9,93,Banana,augmented_smote,0.6188,True
4.2,789,73,8758,29.0,99,Banana,augmented_smote,0.9706,True
6.5,580,74,3298,29.2,95,Banana,augmented_smote,0.8212,True
5.7,615,75,4585,28.4,95,Banana,augmented_smote,0.9574,True
5.6,645,77,4992,29.0,97,Banana,augmented_smote,0.9784,True
5.7,612,75,4515,28.4,95,Banana,augmented_smote,0.9608,True
4.8,603,81,4373,28.3,94,Banana,augmented_smote,0.9337,True
4.9,573,82,3679,28.2,93,Banana,augmented_smote,0.6511,True
6.1,537,79,2666,28.0,93,Banana,augmented_smote,0.4818,False
4.6,797,66,8998,29.3,99,Banana,augmented_smote,0.9237,True
4.5,712,79,6870,28.6,98,Banana,augmented_smote,0.9744,True
5.1,642,80,5189,28.3,96,Banana,augmented_smote,0.7526,True
5.0,616,76,4741,28.5,94,Banana,augmented_smote,0.9126,True
5.2,554,79,3292,28.2,92,Banana,augmented_smote,0.845,True
5.5,649,77,5098,29.0,97,Banana,augmented_smote,0.9795,True
4.6,769,68,8370,29.1,98,Banana,augmented_smote,0.996,True
4.8,602,81,4362,28.3,94,Banana,augmented_smote,0.9337,True
4.6,768,68,8354,29.1,98,Banana,augmented_smote,0.996,True
6.6,517,79,1987,28.4,93,Banana,augmented_smote,0.6849,True
5.2,537,80,2893,28.2,92,Banana,augmented_smote,0.416,False
4.3,794,71,8910,29.1,99,Banana,augmented_smote,0.9931,True
5.0,627,75,5001,28.5,94,Banana,augmented_smote,0.8493,True
5.5,696,70,6330,29.3,97,Banana,augmented_smote,0.9597,True
5.2,515,82,2348,28.0,91,Banana,augmented_smote,0.7266,True
4.4,800,69,9066,29.2,99,Banana,augmented_smote,0.9931,True
5.9,483,82,1478,27.8,91,Banana,augmented_smote,0.0549,False
5.9,555,81,3083,28.0,94,Banana,augmented_smote,0.7708,True
5.1,602,76,4411,28.4,93,Banana,augmented_smote,0.6343,True
5.7,577,80,3625,28.1,94,Banana,augmented_smote,0.9045,True
6.0,612,76,4125,29.1,96,Banana,augmented_smote,0.8923,True
4.2,785,74,8662,29.0,99,Banana,augmented_smote,0.9773,True
5.6,681,70,5934,29.3,97,Banana,augmented_smote,0.9764,True
4.4,802,69,9108,29.2,99,Banana,augmented_smote,0.9864,True
6.1,488,82,1559,27.8,91,Banana,augmented_smote,0.6904,True
6.7,565,74,2890,29.2,95,Banana,augmented_smote,0.7269,True
4.0,771,79,8290,28.8,99,Banana,augmented_smote,0.8672,True
4.7,715,78,6817,28.9,98,Banana,augmented_smote,0.9885,True
6.5,513,79,1923,28.2,93,Banana,augmented_smote,0.6703,True
6.1,530,81,2495,27.9,93,Banana,augmented_smote,0.5914,False
5.5,472,83,1328,27.9,90,Banana,augmented_smote,0.2417,False
4.9,703,78,6490,28.9,98,Banana,augmented_smote,0.9452,True
5.5,596,80,4065,28.2,95,Banana,augmented_smote,0.8497,True
5.2,546,79,3091,28.2,92,Banana,augmented_smote,0.7353,True
5.4,472,83,1339,27.9,90,Banana,augmented_smote,0.4876,False
5.5,651,74,5449,28.5,95,Banana,augmented_smote,0.8646,True
4.3,747,79,7658,28.8,99,Banana,augmented_smote,0.7497,True
4.5,734,78,7310,28.9,98,Banana,augmented_smote,0.9952,True
5.3,489,83,1745,28.0,91,Banana,augmented_smote,0.3371,False
5.9,499,80,1728,28.4,92,Banana,augmented_smote,0.4108,False
6.2,526,80,2404,27.9,93,Banana,augmented_smote,0.6511,True
6.1,625,72,4472,29.2,96,Banana,augmented_smote,0.8927,True
6.7,534,77,2260,28.8,94,Banana,augmented_smote,0.0059,False
5.6,645,77,4980,29.0,97,Banana,augmented_smote,0.9784,True
4.4,805,68,9210,29.2,99,Banana,augmented_smote,0.9848,True
5.6,482,82,1476,28.1,91,Banana,augmented_smote,0.0815,False
6.4,594,73,3645,29.2,96,Banana,augmented_smote,0.7209,True
6.6,528,77,2165,28.6,94,Banana,augmented_smote,0.0726,False
4.6,726,78,7090,28.9,98,Banana,augmented_smote,0.9952,True
6.1,488,82,1556,27.8,91,Banana,augmented_smote,0.6904,True
5.2,730,69,7245,29.3,98,Banana,augmented_smote,0.9197,True
6.2,490,81,1580,27.8,92,Banana,augmented_smote,0.5963,False
6.2,490,81,1580,27.8,92,Banana,augmented_smote,0.5963,False
4.0,771,79,8287,28.8,99,Banana,augmented_smote,0.8672,True
5.4,471,83,1322,27.9,90,Banana,augmented_smote,0.6421,True
6.4,579,76,3265,29.1,96,Banana,augmented_smote,0.6533,True
5.8,492,81,1627,28.3,91,Banana,augmented_smote,0.087,False
5.7,477,82,1391,27.9,91,Banana,augmented_smote,0.4869,False
5.7,477,82,1401,27.9,91,Banana,augmented_smote,0.3964,False
6.2,514,79,1956,28.6,93,Banana,augmented_smote,0.7879,True
4.7,779,67,8584,29.2,98,Banana,augmented_smote,0.9911,True
5.5,649,77,5094,29.0,97,Banana,augmented_smote,0.9795,True
4.6,772,68,8428,29.1,98,Banana,augmented_smote,0.9967,True
5.3,674,72,6018,28.7,96,Banana,augmented_smote,0.9464,True
6.5,502,80,1762,28.0,92,Banana,augmented_smote,0.1278,False
6.8,545,76,2418,29.1,95,Banana,augmented_smote,0.0379,False
6.2,515,79,1971,28.6,93,Banana,augmented_smote,0.7879,True
4.2,785,74,8672,29.0,99,Banana,augmented_smote,0.9773,True
5.3,685,72,6292,28.7,96,Banana,augmented_smote,0.9464,True
6.8,548,75,2462,29.1,95,Banana,augmented_smote,0.6896,True
4.9,587,81,4022,28.3,94,Banana,augmented_smote,0.8404,True
5.6,481,82,1468,28.1,91,Banana,augmented_smote,0.0815,False
5.9,555,81,3096,28.0,94,Banana,augmented_smote,0.7775,True
5.7,669,71,5632,29.2,97,Banana,augmented_smote,0.9864,True
6.5,509,79,1867,28.2,93,Banana,augmented_smote,0.6144,True
5.8,560,81,3218,28.0,94,Banana,augmented_smote,0.8573,True
5.5,472,83,1321,27.9,90,Banana,augmented_smote,0.5624,False
4.7,769,68,8332,29.1,98,Banana,augmented_smote,0.996,True
4.1,777,77,8441,28.9,99,Banana,augmented_smote,0.9706,True
4.1,745,79,7676,28.7,98,Banana,augmented_smote,0.841,True
4.3,702,80,6678,28.6,97,Banana,augmented_smote,0.8885,True
4.5,807,67,9265,29.3,99,Banana,augmented_smote,0.8997,True
4.9,697,78,6351,28.9,98,Banana,augmented_smote,0.9285,True
4.7,784,67,8650,29.3,99,Banana,augmented_smote,0.9842,True
5.7,462,84,1034,27.5,88,Jackfruit,augmented_smote,0.5694,False
6.3,455,80,1280,28.0,85,Jackfruit,augmented_smote,0.9999,True
5.7,455,81,955,28.0,85,Jackfruit,augmented_smote,0.9928,True
6.3,455,80,1280,28.0,85,Jackfruit,augmented_smote,0.9999,True
6.3,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9999,True
5.7,455,82,980,27.8,85,Jackfruit,augmented_smote,0.9972,True
6.3,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9999,True
5.8,455,81,1047,28.0,85,Jackfruit,augmented_smote,0.9862,True
6.2,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.991,True
6.0,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9921,True
5.8,455,81,1021,28.0,85,Jackfruit,augmented_smote,0.9962,True
6.0,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9921,True
5.7,462,83,1134,27.5,88,Jackfruit,augmented_smote,0.7355,True
6.3,455,81,1280,27.8,86,Jackfruit,augmented_smote,0.9642,True
5.8,456,83,1193,27.6,87,Jackfruit,augmented_smote,0.9189,True
5.7,455,83,1003,27.7,85,Jackfruit,augmented_smote,0.9122,True
5.8,455,81,1064,28.0,85,Jackfruit,augmented_smote,0.996,True
6.0,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9921,True
6.1,455,80,1280,28.0,85,Jackfruit,augmented_smote,0.9921,True
6.1,455,80,1280,28.3,85,Jackfruit,augmented_smote,0.9887,True
6.2,455,82,1280,27.7,87,Jackfruit,augmented_smote,0.8367,True
6.0,455,80,1280,28.1,85,Jackfruit,augmented_smote,0.9987,True
5.9,457,83,1225,27.5,88,Jackfruit,augmented_smote,0.7996,True
5.9,455,80,1280,27.9,85,Jackfruit,augmented_smote,0.9646,True
5.7,455,83,1009,27.6,85,Jackfruit,augmented_smote,0.8748,True
5.7,455,82,1000,27.7,85,Jackfruit,augmented_smote,0.9921,True
6.3,455,81,1280,27.8,86,Jackfruit,augmented_smote,0.9642,True
6.3,455,80,1280,27.8,85,Jackfruit,augmented_smote,0.9912,True
6.3,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9999,True
6.3,455,81,1280,27.8,86,Jackfruit,augmented_smote,0.9642,True
6.0,455,80,1206,28.0,85,Jackfruit,augmented_smote,0.968,True
5.9,455,80,1280,28.1,85,Jackfruit,augmented_smote,0.9954,True
6.0,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9921,True
5.9,455,80,1280,28.1,85,Jackfruit,augmented_smote,0.9954,True
6.3,455,80,1280,28.0,85,Jackfruit,augmented_smote,0.9999,True
6.2,455,80,1280,28.3,85,Jackfruit,augmented_smote,0.9877,True
6.0,455,83,1272,27.6,88,Jackfruit,augmented_smote,0.9187,True
6.3,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9999,True
6.3,455,80,1280,28.0,85,Jackfruit,augmented_smote,0.9999,True
5.8,455,81,1055,28.0,85,Jackfruit,augmented_smote,0.9926,True
5.9,461,83,1170,27.5,88,Jackfruit,augmented_smote,0.7509,True
6.3,455,81,1280,27.7,86,Jackfruit,augmented_smote,0.9163,True
5.7,455,82,984,27.8,85,Jackfruit,augmented_smote,0.9972,True
5.9,455,81,1089,28.0,85,Jackfruit,augmented_smote,0.9826,True
6.3,455,80,1280,28.1,85,Jackfruit,augmented_smote,0.9999,True
6.1,455,82,1280,27.6,87,Jackfruit,augmented_smote,0.7886,True
5.7,455,81,951,28.0,85,Jackfruit,augmented_smote,0.9862,True
5.9,455,80,1280,28.1,85,Jackfruit,augmented_smote,0.9954,True
5.7,455,81,1029,28.0,85,Jackfruit,augmented_smote,0.9895,True
5.7,464,83,1111,27.5,88,Jackfruit,augmented_smote,0.2766,False
6.2,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.991,True
6.3,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9999,True
5.7,455,82,984,27.8,85,Jackfruit,augmented_smote,0.9972,True
5.7,461,83,1032,27.5,87,Jackfruit,augmented_smote,0.4192,False
5.7,455,82,979,27.8,85,Jackfruit,augmented_smote,0.9972,True
5.9,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9887,True
5.7,455,81,965,27.9,85,Jackfruit,augmented_smote,0.9895,True
6.3,455,81,1280,27.8,86,Jackfruit,augmented_smote,0.9642,True
6.3,455,80,1280,27.8,85,Jackfruit,augmented_smote,0.9912,True
6.0,455,80,1280,28.1,85,Jackfruit,augmented_smote,0.9987,True
5.8,455,82,1280,27.7,86,Jackfruit,augmented_smote,0.8986,True
6.0,455,80,1280,28.1,85,Jackfruit,augmented_smote,0.9987,True
6.3,455,80,1280,28.0,85,Jackfruit,augmented_smote,0.9999,True
5.7,470,84,1054,27.4,89,Jackfruit,augmented_smote,0.5876,False
6.3,455,80,1280,28.0,85,Jackfruit,augmented_smote,0.9999,True
6.1,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9987,True
5.8,455,82,1211,27.6,87,Jackfruit,augmented_smote,0.8037,True
6.3,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9999,True
6.3,455,80,1280,27.8,85,Jackfruit,augmented_smote,0.9912,True
5.7,455,82,988,27.8,85,Jackfruit,augmented_smote,0.9956,True
6.2,455,80,1280,28.0,85,Jackfruit,augmented_smote,0.9843,True
6.3,455,80,1280,27.8,85,Jackfruit,augmented_smote,0.9912,True
6.0,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9921,True
5.8,456,83,1190,27.6,87,Jackfruit,augmented_smote,0.9156,True
5.7,455,82,992,27.7,85,Jackfruit,augmented_smote,0.9921,True
6.1,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9987,True
5.8,455,80,1243,28.1,85,Jackfruit,augmented_smote,0.8976,True
6.1,455,80,1280,28.3,85,Jackfruit,augmented_smote,0.9887,True
5.7,456,83,1022,27.6,87,Jackfruit,augmented_smote,0.6453,True
6.0,455,81,1183,28.0,85,Jackfruit,augmented_smote,0.9823,True
6.1,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9987,True
6.3,455,80,1280,28.1,85,Jackfruit,augmented_smote,0.9999,True
5.8,455,82,1241,27.6,86,Jackfruit,augmented_smote,0.7956,True
6.3,455,80,1280,28.1,85,Jackfruit,augmented_smote,0.9999,True
6.3,455,80,1280,28.1,85,Jackfruit,augmented_smote,0.9999,True
6.3,455,80,1280,28.0,85,Jackfruit,augmented_smote,0.9999,True
6.3,455,80,1280,28.0,85,Jackfruit,augmented_smote,0.9999,True
6.3,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9999,True
6.3,455,81,1280,27.8,86,Jackfruit,augmented_smote,0.9642,True
5.7,455,82,974,27.9,85,Jackfruit,augmented_smote,0.9984,True
6.3,455,80,1280,28.2,85,Jackfruit,augmented_smote,0.9999,True
5.7,455,82,972,27.9,85,Jackfruit,augmented_smote,0.9984,True
6.3,455,80,1280,28.0,85,Jackfruit,augmented_smote,0.9999,True
5.7,470,84,1056,27.4,89,Jackfruit,augmented_smote,0.4259,False
6.3,455,80,1280,28.0,85,Jackfruit,augmented_smote,0.9999,True
6.2,475,81,1580,27.7,90,Coconut,augmented_smote,0.4291,False
6.2,475,81,1578,27.7,90,Coconut,augmented_smote,0.4397,False
6.1,444,77,6146,30.5,98,Coconut,augmented_smote,0.844,True
6.1,498,82,1496,28.0,96,Coconut,augmented_smote,0.6055,True
5.8,452,84,1082,27.3,87,Coconut,augmented_smote,0.7017,True
6.0,373,72,11268,33.2,99,Coconut,augmented_smote,0.9267,True
6.1,470,83,1348,27.4,89,Coconut,augmented_smote,0.3215,False
6.2,485,80,1604,28.1,94,Coconut,augmented_smote,0.5234,False
6.0,357,70,12357,33.8,99,Coconut,augmented_smote,0.97,True
5.8,450,84,1061,27.2,87,Coconut,augmented_smote,0.708,True
6.0,452,81,1338,27.6,88,Coconut,augmented_smote,0.5418,False
6.1,390,73,8935,32.0,96,Coconut,augmented_smote,0.9697,True
6.0,494,83,1297,27.8,95,Coconut,augmented_smote,0.2588,False
6.5,475,80,1233,27.0,98,Coconut,augmented_smote,0.6521,True
6.1,496,83,1448,27.8,94,Coconut,augmented_smote,0.5162,False
6.4,477,81,1343,27.2,95,Coconut,augmented_smote,0.5911,False
6.5,479,80,1234,27.1,99,Coconut,augmented_smote,0.6058,True
5.8,450,83,1017,27.2,88,Coconut,augmented_smote,0.6712,True
6.0,487,83,1250,27.7,94,Coconut,augmented_smote,0.4633,False
6.1,503,83,1352,27.9,97,Coconut,augmented_smote,0.845,True
6.5,472,80,1322,27.2,97,Coconut,augmented_smote,0.3538,False
5.8,465,84,1106,27.4,90,Coconut,augmented_smote,0.2624,False
6.0,455,83,1061,27.1,91,Coconut,augmented_smote,0.3892,False
6.1,413,76,7437,30.9,95,Coconut,augmented_smote,0.963,True
6.5,463,79,2346,27.7,99,Coconut,augmented_smote,0.7466,True
6.3,479,82,1449,27.4,92,Coconut,augmented_smote,0.5238,False
6.0,453,81,1396,27.7,88,Coconut,augmented_smote,0.3647,False
6.3,428,76,5694,29.7,99,Coconut,augmented_smote,0.8867,True
5.8,453,84,1099,27.3,87,Coconut,augmented_smote,0.4275,False
6.3,467,79,1688,27.9,90,Coconut,augmented_smote,0.6976,True
6.0,358,70,12308,33.7,99,Coconut,augmented_smote,0.9733,True
5.7,446,84,995,27.2,86,Coconut,augmented_smote,0.7436,True
6.1,508,83,1390,28.0,98,Coconut,augmented_smote,0.9243,True
6.1,429,77,5986,30.1,94,Coconut,augmented_smote,0.7394,True
6.2,457,79,1660,28.0,89,Coconut,augmented_smote,0.7441,True
5.9,485,83,1241,27.7,93,Coconut,augmented_smote,0.4623,False
5.9,458,83,1166,27.3,87,Coconut,augmented_smote,0.2762,False
6.2,501,82,1350,27.7,98,Coconut,augmented_smote,0.9082,True
6.4,469,79,1454,27.5,95,Coconut,augmented_smote,0.2728,False
5.7,452,84,1026,27.3,87,Coconut,augmented_smote,0.6705,True
5.9,450,82,1259,27.5,87,Coconut,augmented_smote,0.3822,False
6.1,499,82,2197,28.4,98,Coconut,augmented_smote,0.3972,False
5.7,447,84,1010,27.2,86,Coconut,augmented_smote,0.7724,True
6.2,457,79,1638,28.0,89,Coconut,augmented_smote,0.6857,True
6.1,509,83,1396,28.0,98,Coconut,augmented_smote,0.908,True
5.7,446,84,988,27.2,86,Coconut,augmented_smote,0.7574,True
6.0,453,81,1410,27.7,88,Coconut,augmented_smote,0.3647,False
6.2,464,82,1127,27.1,94,Coconut,augmented_smote,0.3784,False
5.9,397,76,7201,30.8,93,Coconut,augmented_smote,0.8097,True
5.9,449,82,1198,27.5,87,Coconut,augmented_smote,0.4413,False
5.8,452,84,1077,27.3,87,Coconut,augmented_smote,0.6984,True
6.2,421,75,5758,30.3,93,Coconut,augmented_smote,0.8402,True
6.4,465,79,1604,27.8,93,Coconut,augmented_smote,0.321,False
5.7,445,84,984,27.2,86,Coconut,augmented_smote,0.75,True
6.0,422,76,7724,31.3,99,Coconut,augmented_smote,0.94,True
6.5,473,80,1450,27.1,99,Coconut,augmented_smote,0.5389,False
6.1,410,75,7690,31.1,95,Coconut,augmented_smote,0.943,True
6.4,477,81,1354,27.2,95,Coconut,augmented_smote,0.5713,False
6.2,477,81,1544,27.6,90,Coconut,augmented_smote,0.4048,False
6.4,476,81,1292,27.1,97,Coconut,augmented_smote,0.6722,True
6.2,463,82,1123,27.1,94,Coconut,augmented_smote,0.3281,False
6.2,502,82,1355,27.8,98,Coconut,augmented_smote,0.9167,True
6.2,474,81,1586,27.7,90,Coconut,augmented_smote,0.4002,False
6.2,411,75,7280,30.7,99,Coconut,augmented_smote,0.96,True
5.7,447,84,1012,27.2,86,Coconut,augmented_smote,0.7563,True
6.2,480,82,1488,27.5,90,Coconut,augmented_smote,0.1312,False
6.1,442,78,4839,29.4,93,Coconut,augmented_smote,0.2405,False
6.1,391,73,9412,32.1,96,Coconut,augmented_smote,0.9597,True
